participant,Image,Rule,CorrectResponse,Trialnr,TrialType,Context,accuracy,rt,AgeGroup,accuracy01
2,needle.png,ACTION,sew,74,switch,Dual,1,1920,Younger,1
2,razor.png,ACTION,shave,50,switch,Dual,3,1949.9,Younger,0
2,kettle.png,ACTION,boil,1,X,Dual,7,2193.1,Younger,1
2,glass.png,ACTION,drink,10,nonswitch,Dual,1,2281.3,Younger,1
2,razor.png,ACTION,shave,67,nonswitch,Dual,1,2359.5,Younger,1
2,dart.png,ACTION,throw,119,nonswitch,Dual,1,2835.9,Younger,1
2,pen.png,OBJECT,pen,125,nonswitch,Dual,1,383.6,Younger,1
2,bed.png,OBJECT,bed,32,SingleNaming,SingleB,1,721.1,Younger,1
2,bell.png,OBJECT,bell,36,SingleNaming,SingleB,1,737.6,Younger,1
2,plane.png,OBJECT,plane,20,SingleNaming,SingleA,1,745.9,Younger,1
2,pen.png,OBJECT,pen,6,SingleNaming,SingleA,1,751.4,Younger,1
2,scissors.png,OBJECT,scissors,18,SingleNaming,SingleA,1,756,Younger,1
2,pipe.png,OBJECT,pipe,15,SingleNaming,SingleA,1,768,Younger,1
2,pipe.png,OBJECT,pipe,21,SingleNaming,SingleB,1,772.3,Younger,1
2,shovel.png,OBJECT,shovel,12,SingleNaming,SingleA,1,778.2,Younger,1
2,scissors.png,OBJECT,scissors,24,SingleNaming,SingleB,1,788.1,Younger,1
2,dart.png,OBJECT,dart,40,SingleNaming,SingleB,1,788.6,Younger,1
2,glass.png,OBJECT,glass,23,SingleNaming,SingleB,2,792.1,Younger,0
2,car.png,OBJECT,car,10,SingleNaming,SingleA,1,811.3,Younger,1
2,car.png,OBJECT,car,3,switch,Dual,1,814.9,Younger,1
2,pen.png,OBJECT,pen,38,SingleNaming,SingleB,1,820.6,Younger,1
2,car.png,OBJECT,car,22,SingleNaming,SingleB,1,823.9,Younger,1
2,ladder.png,OBJECT,ladder,19,SingleNaming,SingleA,1,828.9,Younger,1
2,keyboard.png,OBJECT,keyboard,28,SingleNaming,SingleB,1,834.4,Younger,1
2,bell.png,OBJECT,bell,116,nonswitch,Dual,1,839.6,Younger,1
2,plane.png,OBJECT,plane,26,SingleNaming,SingleB,1,841.8,Younger,1
2,book.png,OBJECT,book,5,SingleNaming,SingleA,1,851.2,Younger,1
2,needle.png,OBJECT,needle,9,SingleNaming,SingleA,1,853.3,Younger,1
2,axe.png,OBJECT,axe,11,SingleNaming,SingleA,1,861.9,Younger,1
2,chair.png,OBJECT,chair,37,SingleNaming,SingleB,1,863.5,Younger,1
2,pool.png,OBJECT,pool,35,SingleNaming,SingleB,1,864.9,Younger,1
2,plane.png,OBJECT,plane,104,nonswitch,Dual,1,867.4,Younger,1
2,bell.png,OBJECT,bell,17,SingleNaming,SingleA,1,874.5,Younger,1
2,scissors.png,OBJECT,scissors,126,nonswitch,Dual,1,886.1,Younger,1
2,kettle.png,OBJECT,kettle,31,SingleNaming,SingleB,1,904.5,Younger,1
2,keyboard.png,OBJECT,keyboard,83,switch,Dual,1,905.3,Younger,1
2,chair.png,OBJECT,chair,8,SingleNaming,SingleA,1,913.1,Younger,1
2,football.png,OBJECT,ball,33,SingleNaming,SingleB,1,930.1,Younger,1
2,scissors.png,OBJECT,scissors,65,switch,Dual,1,937.4,Younger,1
2,book.png,OBJECT,book,39,SingleNaming,SingleB,1,937.7,Younger,1
2,bed.png,OBJECT,bed,110,nonswitch,Dual,1,942.1,Younger,1
2,razor.png,OBJECT,razor,16,SingleNaming,SingleA,1,942.9,Younger,1
2,keyboard.png,OBJECT,keyboard,3,SingleNaming,SingleA,1,953.8,Younger,1
2,shovel.png,OBJECT,shovel,29,SingleNaming,SingleB,1,958.5,Younger,1
2,pool.png,OBJECT,pool,4,SingleNaming,SingleA,1,961.6,Younger,1
2,car.png,OBJECT,car,84,nonswitch,Dual,1,977.1,Younger,1
2,dart.png,OBJECT,dart,1,SingleNaming,SingleA,1,1032.5,Younger,1
2,car.png,OBJECT,car,42,nonswitch,Dual,1,1045.3,Younger,1
2,bed.png,OBJECT,bed,7,SingleNaming,SingleA,1,1062.8,Younger,1
2,book.png,OBJECT,book,30,nonswitch,Dual,1,1073.8,Younger,1
2,plane.png,OBJECT,plane,44,switch,Dual,1,1075.2,Younger,1
2,pen.png,OBJECT,pen,46,nonswitch,Dual,1,1075.2,Younger,1
2,kettle.png,OBJECT,kettle,76,switch,Dual,1,1080.1,Younger,1
2,plane.png,OBJECT,plane,156,switch,Dual,1,1085.2,Younger,1
2,axe.png,OBJECT,axe,25,SingleNaming,SingleB,1,1092.3,Younger,1
2,pipe.png,OBJECT,pipe,24,nonswitch,Dual,1,1097.5,Younger,1
2,kettle.png,OBJECT,kettle,45,nonswitch,Dual,1,1102.9,Younger,1
2,chair.png,OBJECT,chair,19,switch,Dual,1,1105.1,Younger,1
2,bed.png,OBJECT,bed,72,switch,Dual,1,1115.8,Younger,1
2,axe.png,OBJECT,axe,26,nonswitch,Dual,1,1116.1,Younger,1
2,dart.png,OBJECT,dart,122,nonswitch,Dual,1,1117.2,Younger,1
2,bed.png,OBJECT,bed,139,switch,Dual,1,1130.7,Younger,1
2,shovel.png,OBJECT,shovel,80,switch,Dual,1,1148.7,Younger,1
2,car.png,OBJECT,car,103,switch,Dual,1,1161.4,Younger,1
2,plane.png,OBJECT,plane,53,nonswitch,Dual,1,1164.8,Younger,1
2,pipe.png,OBJECT,pipe,137,switch,Dual,1,1169.1,Younger,1
2,razor.png,OBJECT,razor,99,switch,Dual,1,1177.5,Younger,1
2,book.png,OBJECT,book,35,switch,Dual,1,1189.5,Younger,1
2,razor.png,OBJECT,razor,57,switch,Dual,1,1194.7,Younger,1
2,kettle.png,OBJECT,kettle,105,nonswitch,Dual,1,1200.9,Younger,1
2,razor.png,OBJECT,razor,34,SingleNaming,SingleB,1,1203.2,Younger,1
2,bell.png,OBJECT,bell,59,switch,Dual,1,1203.2,Younger,1
2,needle.png,OBJECT,needle,133,nonswitch,Dual,1,1204,Younger,1
2,scissors.png,OBJECT,scissors,37,nonswitch,Dual,1,1214.1,Younger,1
2,glass.png,OBJECT,glass,21,nonswitch,Dual,2,1223.8,Younger,0
2,glass.png,OBJECT,glass,117,nonswitch,Dual,2,1227.6,Younger,0
2,pen.png,OBJECT,pen,33,switch,Dual,1,1244.8,Younger,1
2,pool.png,OBJECT,pool,149,switch,Dual,1,1247.4,Younger,1
2,glass.png,OBJECT,glass,41,X,Dual,7,1250.1,Younger,1
2,dart.png,OBJECT,dart,88,switch,Dual,1,1271.5,Younger,1
2,football.png,OBJECT,ball,14,switch,Dual,1,1273.4,Younger,1
2,chair.png,OBJECT,chair,124,switch,Dual,1,1284.3,Younger,1
2,keyboard.png,OBJECT,keyboard,73,nonswitch,Dual,1,1285.5,Younger,1
2,needle.png,OBJECT,needle,27,SingleNaming,SingleB,1,1293,Younger,1
2,bell.png,OBJECT,bell,94,switch,Dual,1,1294.2,Younger,1
2,book.png,OBJECT,book,132,switch,Dual,1,1299.2,Younger,1
2,chair.png,OBJECT,chair,25,nonswitch,Dual,1,1305.6,Younger,1
2,ladder.png,OBJECT,ladder,60,nonswitch,Dual,1,1314.1,Younger,1
2,ladder.png,OBJECT,ladder,115,switch,Dual,1,1316.2,Younger,1
2,football.png,OBJECT,ball,121,X,Dual,7,1344,Younger,1
2,football.png,OBJECT,ball,2,SingleNaming,SingleA,1,1358.5,Younger,1
2,keyboard.png,OBJECT,keyboard,153,nonswitch,Dual,1,1373.6,Younger,1
2,pool.png,OBJECT,pool,49,switch,Dual,1,1382.4,Younger,1
2,axe.png,OBJECT,axe,101,nonswitch,Dual,1,1383.4,Younger,1
2,glass.png,OBJECT,glass,152,switch,Dual,2,1420.8,Younger,0
2,needle.png,OBJECT,needle,113,switch,Dual,1,1422.7,Younger,1
2,bell.png,OBJECT,bell,15,nonswitch,Dual,1,1423.9,Younger,1
2,razor.png,OBJECT,razor,70,nonswitch,Dual,1,1433.6,Younger,1
2,pipe.png,OBJECT,pipe,95,nonswitch,Dual,1,1446.4,Younger,1
2,pen.png,OBJECT,pen,91,switch,Dual,1,1455,Younger,1
2,keyboard.png,OBJECT,keyboard,23,switch,Dual,1,1460.7,Younger,1
2,ladder.png,OBJECT,ladder,29,switch,Dual,1,1464.9,Younger,1
2,pool.png,OBJECT,pool,140,nonswitch,Dual,1,1468.1,Younger,1
2,glass.png,OBJECT,glass,14,SingleNaming,SingleA,1,1510.4,Younger,1
2,ladder.png,OBJECT,ladder,30,SingleNaming,SingleB,1,1510.4,Younger,1
2,football.png,OBJECT,ball,106,nonswitch,Dual,1,1523.2,Younger,1
2,ladder.png,OBJECT,ladder,100,nonswitch,Dual,1,1551,Younger,1
2,book.png,OBJECT,book,150,nonswitch,Dual,1,1568.4,Younger,1
2,pipe.png,OBJECT,pipe,11,switch,Dual,1,1570.1,Younger,1
2,axe.png,OBJECT,axe,145,switch,Dual,1,1570.1,Younger,1
2,shovel.png,OBJECT,shovel,4,nonswitch,Dual,1,1598.6,Younger,1
2,needle.png,OBJECT,needle,8,switch,Dual,1,1604.3,Younger,1
2,shovel.png,OBJECT,shovel,109,switch,Dual,1,1629,Younger,1
2,pool.png,OBJECT,pool,36,nonswitch,Dual,1,1651.2,Younger,1
2,chair.png,OBJECT,chair,85,nonswitch,Dual,1,1774.9,Younger,1
2,football.png,OBJECT,ball,5,nonswitch,Dual,1,1775.5,Younger,1
2,axe.png,OBJECT,axe,52,switch,Dual,1,1787.7,Younger,1
2,bed.png,OBJECT,bed,54,nonswitch,Dual,1,1817.9,Younger,1
2,dart.png,OBJECT,dart,69,switch,Dual,1,1843.5,Younger,1
2,scissors.png,OBJECT,scissors,129,switch,Dual,1,1870.4,Younger,1
2,kettle.png,OBJECT,kettle,160,switch,Dual,1,1939.1,Younger,1
2,kettle.png,OBJECT,kettle,13,SingleNaming,SingleA,1,1985.4,Younger,1
2,needle.png,OBJECT,needle,20,nonswitch,Dual,1,1986.2,Younger,1
2,shovel.png,OBJECT,shovel,134,nonswitch,Dual,1,2001.1,Younger,1
2,dart.png,OBJECT,dart,77,nonswitch,Dual,1,2159.9,Younger,1
2,razor.png,OBJECT,razor,157,nonswitch,Dual,1,2197.6,Younger,1
3,chair.png,ACTION,sit,23,SingleNaming,SingleA,1,1018.1,Older,1
3,ladder.png,ACTION,climb,26,SingleNaming,SingleA,1,1042.2,Older,1
3,car.png,ACTION,drive,90,nonswitch,Dual,3,1043.9,Older,0
3,bed.png,ACTION,sleep,38,SingleNaming,SingleA,1,1052.9,Older,1
3,scissors.png,ACTION,cut,30,SingleNaming,SingleA,1,1063.1,Older,1
3,book.png,ACTION,read,37,SingleNaming,SingleA,1,1070,Older,1
3,kettle.png,ACTION,boil,5,SingleNaming,SingleB,1,1086.8,Older,1
3,glass.png,ACTION,drink,34,SingleNaming,SingleA,1,1117.8,Older,1
3,car.png,ACTION,drive,12,SingleNaming,SingleB,1,1121.2,Older,1
3,scissors.png,ACTION,cut,10,SingleNaming,SingleB,1,1149.3,Older,1
3,pen.png,ACTION,write,9,SingleNaming,SingleB,1,1159.8,Older,1
3,football.png,ACTION,kick,8,SingleNaming,SingleB,1,1176.6,Older,1
3,pool.png,ACTION,swim,11,SingleNaming,SingleB,1,1185.6,Older,1
3,chair.png,ACTION,sit,3,SingleNaming,SingleB,1,1207.1,Older,1
3,book.png,ACTION,read,127,switch,Dual,1,1207.1,Older,1
3,pool.png,ACTION,swim,31,SingleNaming,SingleA,1,1214.5,Older,1
3,book.png,ACTION,read,17,SingleNaming,SingleB,1,1215.7,Older,1
3,pen.png,ACTION,write,86,switch,Dual,3,1215.7,Older,0
3,book.png,ACTION,read,47,switch,Dual,1,1224.9,Older,1
3,bell.png,ACTION,ring,24,SingleNaming,SingleA,1,1227.5,Older,1
3,scissors.png,ACTION,cut,93,nonswitch,Dual,1,1230.9,Older,1
3,car.png,ACTION,drive,75,nonswitch,Dual,1,1232.9,Older,1
3,kettle.png,ACTION,boil,155,nonswitch,Dual,1,1237.2,Older,1
3,bell.png,ACTION,ring,68,nonswitch,Dual,1,1246.6,Older,1
3,bell.png,ACTION,ring,19,SingleNaming,SingleB,1,1258.6,Older,1
3,kettle.png,ACTION,boil,1,X,Dual,7,1258.6,Older,1
3,needle.png,ACTION,sew,21,SingleNaming,SingleA,1,1262.3,Older,1
3,pipe.png,ACTION,smoke,89,switch,Dual,1,1267.2,Older,1
3,shovel.png,ACTION,dig,118,switch,Dual,1,1271.5,Older,1
3,glass.png,ACTION,drink,120,nonswitch,Dual,1,1275.8,Older,1
3,axe.png,ACTION,chop,128,nonswitch,Dual,1,1283.1,Older,1
3,plane.png,ACTION,fly,58,switch,Dual,1,1284.4,Older,1
3,plane.png,ACTION,fly,13,SingleNaming,SingleB,1,1310.2,Older,1
3,shovel.png,ACTION,dig,20,SingleNaming,SingleB,1,1310.2,Older,1
3,car.png,ACTION,drive,61,switch,Dual,1,1310.2,Older,1
3,bed.png,ACTION,sleep,18,SingleNaming,SingleB,1,1316.3,Older,1
3,ladder.png,ACTION,climb,142,nonswitch,Dual,7,1316.6,Older,1
3,razor.png,ACTION,shave,39,SingleNaming,SingleA,1,1320.1,Older,1
3,pool.png,ACTION,swim,43,switch,Dual,1,1329.1,Older,1
3,car.png,ACTION,drive,32,SingleNaming,SingleA,1,1334.2,Older,1
3,plane.png,ACTION,fly,33,SingleNaming,SingleA,1,1344.4,Older,1
3,needle.png,ACTION,sew,40,nonswitch,Dual,1,1348.6,Older,1
3,shovel.png,ACTION,dig,71,switch,Dual,1,1350.9,Older,1
3,pipe.png,ACTION,smoke,28,SingleNaming,SingleA,1,1352,Older,1
3,bed.png,ACTION,sleep,78,switch,Dual,1,1356.6,Older,1
3,ladder.png,ACTION,climb,15,SingleNaming,SingleB,1,1357.4,Older,1
3,shovel.png,ACTION,dig,40,SingleNaming,SingleA,1,1357.7,Older,1
3,shovel.png,ACTION,dig,51,nonswitch,Dual,1,1364.9,Older,1
3,chair.png,ACTION,sit,144,nonswitch,Dual,1,1366,Older,1
3,ladder.png,ACTION,climb,79,nonswitch,Dual,1,1377.2,Older,1
3,scissors.png,ACTION,cut,154,switch,Dual,1,1383.2,Older,1
3,scissors.png,ACTION,cut,131,nonswitch,Dual,1,1409,Older,1
3,keyboard.png,ACTION,type,7,SingleNaming,SingleB,1,1413.3,Older,1
3,football.png,ACTION,kick,148,nonswitch,Dual,1,1413.3,Older,1
3,plane.png,ACTION,fly,147,nonswitch,Dual,1,1417.6,Older,1
3,kettle.png,ACTION,boil,25,SingleNaming,SingleA,1,1421.8,Older,1
3,glass.png,ACTION,drink,14,SingleNaming,SingleB,1,1430.5,Older,1
3,glass.png,ACTION,drink,16,switch,Dual,1,1431.1,Older,1
3,chair.png,ACTION,sit,9,switch,Dual,3,1435.5,Older,0
3,chair.png,ACTION,sit,32,nonswitch,Dual,1,1440.3,Older,1
3,ladder.png,ACTION,climb,102,switch,Dual,1,1447.3,Older,1
3,pen.png,ACTION,write,143,nonswitch,Dual,1,1490.6,Older,1
3,dart.png,ACTION,throw,4,SingleNaming,SingleB,1,1516.4,Older,1
3,car.png,ACTION,drive,107,switch,Dual,1,1516.4,Older,1
3,bed.png,ACTION,sleep,114,switch,Dual,1,1529.3,Older,1
3,keyboard.png,ACTION,type,112,nonswitch,Dual,1,1534.4,Older,1
3,needle.png,ACTION,sew,34,switch,Dual,1,1543.6,Older,1
3,razor.png,ACTION,shave,6,SingleNaming,SingleB,1,1546.4,Older,1
3,book.png,ACTION,read,28,nonswitch,Dual,1,1550.2,Older,1
3,razor.png,ACTION,shave,136,nonswitch,Dual,1,1550.7,Older,1
3,pool.png,ACTION,swim,138,switch,Dual,1,1555,Older,1
3,needle.png,ACTION,sew,16,SingleNaming,SingleB,1,1563.6,Older,1
3,plane.png,ACTION,fly,7,nonswitch,Dual,1,1581.8,Older,1
3,pipe.png,ACTION,smoke,17,nonswitch,Dual,1,1584.9,Older,1
3,kettle.png,ACTION,boil,81,X,Dual,7,1589.4,Older,1
3,glass.png,ACTION,drink,135,switch,Dual,1,1602.3,Older,1
3,axe.png,ACTION,chop,31,switch,Dual,1,1605.7,Older,1
3,pen.png,ACTION,write,27,switch,Dual,1,1620.1,Older,1
3,bell.png,ACTION,ring,146,switch,Dual,7,1628.1,Older,1
3,football.png,ACTION,kick,151,switch,Dual,1,1636.7,Older,1
3,dart.png,ACTION,throw,36,SingleNaming,SingleA,1,1640.7,Older,1
3,pen.png,ACTION,write,29,SingleNaming,SingleA,1,1641.3,Older,1
3,razor.png,ACTION,shave,67,nonswitch,Dual,1,1645.2,Older,1
3,kettle.png,ACTION,boil,62,nonswitch,Dual,1,1645.6,Older,1
3,bell.png,ACTION,ring,64,nonswitch,Dual,1,1696.4,Older,1
3,bell.png,ACTION,ring,22,switch,Dual,1,1739.8,Older,1
3,pool.png,ACTION,swim,98,nonswitch,Dual,1,1748.3,Older,1
3,football.png,ACTION,kick,35,SingleNaming,SingleA,1,1781.9,Older,1
3,razor.png,ACTION,shave,111,switch,Dual,1,1793.9,Older,1
3,pen.png,ACTION,write,18,nonswitch,Dual,1,1796.6,Older,1
3,dart.png,ACTION,throw,119,nonswitch,Dual,1,1799.9,Older,1
3,pipe.png,ACTION,smoke,66,switch,Dual,1,1812.8,Older,1
3,plane.png,ACTION,fly,130,switch,Dual,1,1843.2,Older,1
3,axe.png,ACTION,chop,56,nonswitch,Dual,1,1866,Older,1
3,keyboard.png,ACTION,type,97,nonswitch,Dual,1,1869,Older,1
3,keyboard.png,ACTION,type,108,nonswitch,Dual,1,1872.9,Older,1
3,scissors.png,ACTION,cut,6,switch,Dual,1,1883.5,Older,1
3,razor.png,ACTION,shave,50,switch,Dual,1,1886.3,Older,1
3,glass.png,ACTION,drink,10,nonswitch,Dual,7,1898.3,Older,1
3,football.png,ACTION,kick,55,switch,Dual,1,1906.7,Older,1
3,axe.png,ACTION,chop,2,SingleNaming,SingleB,1,1933.1,Older,1
3,pipe.png,ACTION,smoke,159,nonswitch,Dual,1,1943.5,Older,1
3,pool.png,ACTION,swim,39,nonswitch,Dual,1,1956.7,Older,1
3,shovel.png,ACTION,dig,96,switch,Dual,1,1988.3,Older,1
3,bed.png,ACTION,sleep,13,nonswitch,Dual,1,2010.4,Older,1
3,ladder.png,ACTION,climb,12,switch,Dual,1,2011.9,Older,1
3,needle.png,ACTION,sew,141,switch,Dual,3,2019,Older,0
3,needle.png,ACTION,sew,74,switch,Dual,1,2040.5,Older,1
3,dart.png,ACTION,throw,158,switch,Dual,1,2044.7,Older,1
3,dart.png,ACTION,throw,38,switch,Dual,1,2061.9,Older,1
3,bed.png,ACTION,sleep,82,nonswitch,Dual,1,2083.4,Older,1
3,axe.png,ACTION,chop,123,switch,Dual,1,2156.4,Older,1
3,book.png,ACTION,read,87,nonswitch,Dual,7,2169.3,Older,1
3,axe.png,ACTION,chop,22,SingleNaming,SingleA,1,2190.5,Older,1
3,pipe.png,ACTION,smoke,1,SingleNaming,SingleB,1,2358.3,Older,1
3,chair.png,ACTION,sit,92,switch,Dual,1,2414.2,Older,1
3,keyboard.png,ACTION,type,2,nonswitch,Dual,1,2444.2,Older,1
3,keyboard.png,ACTION,type,27,SingleNaming,SingleA,2,2458.1,Older,0
3,football.png,ACTION,kick,48,nonswitch,Dual,1,2718.2,Older,1
3,dart.png,ACTION,throw,63,nonswitch,Dual,1,2762.1,Older,1
3,glass.png,OBJECT,glass,23,SingleNaming,SingleB,1,741.5,Older,1
3,car.png,OBJECT,car,22,SingleNaming,SingleB,1,781.8,Older,1
3,bell.png,OBJECT,bell,36,SingleNaming,SingleB,1,879.4,Older,1
3,football.png,OBJECT,ball,33,SingleNaming,SingleB,1,919.3,Older,1
3,kettle.png,OBJECT,kettle,31,SingleNaming,SingleB,1,948.8,Older,1
3,chair.png,OBJECT,chair,8,SingleNaming,SingleA,1,974.5,Older,1
3,razor.png,OBJECT,razor,34,SingleNaming,SingleB,1,979.4,Older,1
3,car.png,OBJECT,car,42,nonswitch,Dual,1,1021.2,Older,1
3,pipe.png,OBJECT,pipe,15,SingleNaming,SingleA,1,1030.8,Older,1
3,kettle.png,OBJECT,kettle,13,SingleNaming,SingleA,1,1050.7,Older,1
3,pen.png,OBJECT,pen,38,SingleNaming,SingleB,1,1052.4,Older,1
3,ladder.png,OBJECT,ladder,19,SingleNaming,SingleA,1,1053.2,Older,1
3,plane.png,OBJECT,plane,26,SingleNaming,SingleB,1,1065.3,Older,1
3,dart.png,OBJECT,dart,122,nonswitch,Dual,7,1073.9,Older,1
3,book.png,OBJECT,book,5,SingleNaming,SingleA,1,1076.7,Older,1
3,glass.png,OBJECT,glass,117,nonswitch,Dual,1,1086.3,Older,1
3,pen.png,OBJECT,pen,6,SingleNaming,SingleA,1,1088.8,Older,1
3,chair.png,OBJECT,chair,37,SingleNaming,SingleB,1,1091.1,Older,1
3,glass.png,OBJECT,glass,14,SingleNaming,SingleA,1,1108.8,Older,1
3,razor.png,OBJECT,razor,16,SingleNaming,SingleA,1,1109.6,Older,1
3,car.png,OBJECT,car,10,SingleNaming,SingleA,1,1128.5,Older,1
3,shovel.png,OBJECT,shovel,29,SingleNaming,SingleB,2,1128.5,Older,0
3,bed.png,OBJECT,bed,7,SingleNaming,SingleA,1,1133.8,Older,1
3,scissors.png,OBJECT,scissors,18,SingleNaming,SingleA,1,1134.1,Older,1
3,pipe.png,OBJECT,pipe,21,SingleNaming,SingleB,1,1164.1,Older,1
3,pen.png,OBJECT,pen,125,nonswitch,Dual,1,1172.7,Older,1
3,scissors.png,OBJECT,scissors,24,SingleNaming,SingleB,1,1189.9,Older,1
3,needle.png,OBJECT,needle,27,SingleNaming,SingleB,1,1207.1,Older,1
3,keyboard.png,OBJECT,keyboard,28,SingleNaming,SingleB,1,1215.7,Older,1
3,football.png,OBJECT,ball,106,nonswitch,Dual,1,1223.2,Older,1
3,axe.png,OBJECT,axe,11,SingleNaming,SingleA,1,1241,Older,1
3,pipe.png,OBJECT,pipe,137,switch,Dual,1,1254.3,Older,1
3,bed.png,OBJECT,bed,32,SingleNaming,SingleB,1,1280.1,Older,1
3,dart.png,OBJECT,dart,40,SingleNaming,SingleB,1,1310.2,Older,1
3,football.png,OBJECT,ball,5,nonswitch,Dual,1,1315.9,Older,1
3,bell.png,OBJECT,bell,17,SingleNaming,SingleA,1,1327.1,Older,1
3,axe.png,OBJECT,axe,25,SingleNaming,SingleB,1,1344.6,Older,1
3,scissors.png,OBJECT,scissors,126,nonswitch,Dual,1,1348.8,Older,1
3,razor.png,OBJECT,razor,157,nonswitch,Dual,1,1363.3,Older,1
3,ladder.png,OBJECT,ladder,30,SingleNaming,SingleB,1,1370.3,Older,1
3,chair.png,OBJECT,chair,25,nonswitch,Dual,1,1377,Older,1
3,shovel.png,OBJECT,shovel,12,SingleNaming,SingleA,2,1380.5,Older,0
3,pool.png,OBJECT,pool,35,SingleNaming,SingleB,1,1387.5,Older,1
3,plane.png,OBJECT,plane,104,nonswitch,Dual,1,1387.5,Older,1
3,book.png,OBJECT,book,30,nonswitch,Dual,1,1399.1,Older,1
3,glass.png,OBJECT,glass,152,switch,Dual,1,1447.6,Older,1
3,razor.png,OBJECT,razor,99,switch,Dual,1,1456.2,Older,1
3,dart.png,OBJECT,dart,1,SingleNaming,SingleA,1,1476.6,Older,1
3,pipe.png,OBJECT,pipe,24,nonswitch,Dual,1,1484.4,Older,1
3,dart.png,OBJECT,dart,88,switch,Dual,1,1489.3,Older,1
3,scissors.png,OBJECT,scissors,37,nonswitch,Dual,1,1499.8,Older,1
3,pen.png,OBJECT,pen,33,switch,Dual,1,1508.6,Older,1
3,axe.png,OBJECT,axe,101,nonswitch,Dual,1,1520.7,Older,1
3,bed.png,OBJECT,bed,110,nonswitch,Dual,1,1537.9,Older,1
3,axe.png,OBJECT,axe,26,nonswitch,Dual,1,1538.7,Older,1
3,kettle.png,OBJECT,kettle,45,nonswitch,Dual,1,1544.6,Older,1
3,kettle.png,OBJECT,kettle,105,nonswitch,Dual,1,1546.4,Older,1
3,bed.png,OBJECT,bed,139,switch,Dual,1,1546.4,Older,1
3,pen.png,OBJECT,pen,46,nonswitch,Dual,1,1557.4,Older,1
3,book.png,OBJECT,book,150,nonswitch,Dual,1,1559.3,Older,1
3,bell.png,OBJECT,bell,116,nonswitch,Dual,1,1563.6,Older,1
3,pipe.png,OBJECT,pipe,95,nonswitch,Dual,1,1567.9,Older,1
3,book.png,OBJECT,book,39,SingleNaming,SingleB,1,1572.2,Older,1
3,chair.png,OBJECT,chair,124,switch,Dual,1,1589.4,Older,1
3,ladder.png,OBJECT,ladder,60,nonswitch,Dual,1,1593.7,Older,1
3,book.png,OBJECT,book,35,switch,Dual,1,1604.6,Older,1
3,needle.png,OBJECT,needle,9,SingleNaming,SingleA,1,1613.4,Older,1
3,pen.png,OBJECT,pen,91,switch,Dual,7,1623.8,Older,1
3,plane.png,OBJECT,plane,156,switch,Dual,1,1628.1,Older,1
3,axe.png,OBJECT,axe,52,switch,Dual,1,1630,Older,1
3,scissors.png,OBJECT,scissors,65,switch,Dual,1,1634.5,Older,1
3,bed.png,OBJECT,bed,54,nonswitch,Dual,1,1637.8,Older,1
3,glass.png,OBJECT,glass,21,nonswitch,Dual,1,1643.6,Older,1
3,razor.png,OBJECT,razor,70,nonswitch,Dual,1,1644,Older,1
3,car.png,OBJECT,car,103,switch,Dual,1,1679.6,Older,1
3,bed.png,OBJECT,bed,72,switch,Dual,1,1683.9,Older,1
3,chair.png,OBJECT,chair,85,nonswitch,Dual,7,1705.3,Older,1
3,chair.png,OBJECT,chair,19,switch,Dual,1,1707.1,Older,1
3,book.png,OBJECT,book,132,switch,Dual,1,1722.6,Older,1
3,bell.png,OBJECT,bell,15,nonswitch,Dual,1,1726.9,Older,1
3,plane.png,OBJECT,plane,53,nonswitch,Dual,1,1753.3,Older,1
3,axe.png,OBJECT,axe,145,switch,Dual,3,1761.2,Older,0
3,keyboard.png,OBJECT,keyboard,73,nonswitch,Dual,1,1761.3,Older,1
3,ladder.png,OBJECT,ladder,115,switch,Dual,1,1763.8,Older,1
3,needle.png,OBJECT,needle,133,nonswitch,Dual,1,1765.5,Older,1
3,glass.png,OBJECT,glass,41,X,Dual,7,1775.8,Older,1
3,kettle.png,OBJECT,kettle,76,switch,Dual,1,1778.4,Older,1
3,dart.png,OBJECT,dart,77,nonswitch,Dual,1,1812.8,Older,1
3,pool.png,OBJECT,pool,36,nonswitch,Dual,1,1824.7,Older,1
3,pool.png,OBJECT,pool,149,switch,Dual,1,1855.7,Older,1
3,bell.png,OBJECT,bell,59,switch,Dual,1,1860,Older,1
3,scissors.png,OBJECT,scissors,129,switch,Dual,1,1903,Older,1
3,keyboard.png,OBJECT,keyboard,153,nonswitch,Dual,1,1915.9,Older,1
3,football.png,OBJECT,ball,14,switch,Dual,1,1945.9,Older,1
3,pool.png,OBJECT,pool,49,switch,Dual,1,1982.1,Older,1
3,plane.png,OBJECT,plane,44,switch,Dual,1,1992.6,Older,1
3,ladder.png,OBJECT,ladder,100,nonswitch,Dual,1,2001.8,Older,1
3,needle.png,OBJECT,needle,20,nonswitch,Dual,1,2053.3,Older,1
3,shovel.png,OBJECT,shovel,4,nonswitch,Dual,2,2066.2,Older,0
3,bell.png,OBJECT,bell,94,switch,Dual,1,2083.4,Older,1
3,plane.png,OBJECT,plane,20,SingleNaming,SingleA,1,2088,Older,1
3,keyboard.png,OBJECT,keyboard,3,SingleNaming,SingleA,1,2089.9,Older,1
3,needle.png,OBJECT,needle,8,switch,Dual,1,2091.4,Older,1
3,razor.png,OBJECT,razor,57,switch,Dual,1,2096.3,Older,1
3,car.png,OBJECT,car,3,switch,Dual,1,2110.2,Older,1
